University_Roll_No,College_Name,Batch,Semester,Subject_1,Subject_2,Subject_3,Subject_4,Subject_5,Subject_6,Semester_Avg,Overall_Avg
140282,College_4,1,7,41,66,53,100,78,72,68.33333333333333,68.1875
140282,College_4,1,8,72,53,91,45,49,69,63.166666666666664,68.1875
140283,College_4,1,1,88,61,83,96,49,41,69.66666666666667,74.4375
140283,College_4,1,2,93,44,99,97,91,75,83.16666666666667,74.4375
140283,College_4,1,3,89,44,64,96,43,92,71.33333333333333,74.4375
140283,College_4,1,4,94,73,58,45,84,63,69.5,74.4375
140283,College_4,1,5,90,64,82,78,99,72,80.83333333333333,74.4375
140283,College_4,1,6,82,58,72,74,86,40,68.66666666666667,74.4375
140283,College_4,1,7,100,89,97,68,51,82,81.16666666666667,74.4375
140283,College_4,1,8,52,86,74,87,49,79,71.16666666666667,74.4375
140284,College_4,1,1,53,56,55,81,50,63,59.666666666666664,63.6875
140284,College_4,1,2,44,69,72,56,80,42,60.5,63.6875
140284,College_4,1,3,41,92,59,71,50,40,58.833333333333336,63.6875
140284,College_4,1,4,63,58,44,56,70,86,62.833333333333336,63.6875
140284,College_4,1,5,43,55,81,72,72,99,70.33333333333333,63.6875
140284,College_4,1,6,45,99,44,81,43,43,59.166666666666664,63.6875
140284,College_4,1,7,59,51,52,79,61,53,59.166666666666664,63.6875
140284,College_4,1,8,99,52,69,78,87,89,79.0,63.6875
140285,College_4,1,1,95,74,41,98,81,44,72.16666666666667,69.97916666666667
140285,College_4,1,2,92,70,68,72,79,84,77.5,69.97916666666667
140285,College_4,1,3,77,68,42,87,81,94,74.83333333333333,69.97916666666667
140285,College_4,1,4,60,51,50,50,94,43,58.0,69.97916666666667
140285,College_4,1,5,59,81,79,56,96,64,72.5,69.97916666666667
140285,College_4,1,6,58,41,87,42,75,84,64.5,69.97916666666667
140285,College_4,1,7,81,46,71,97,100,63,76.33333333333333,69.97916666666667
140285,College_4,1,8,50,48,64,62,96,64,64.0,69.97916666666667
140286,College_4,1,1,48,65,65,89,88,48,67.16666666666667,67.125
140286,College_4,1,2,49,40,49,46,88,78,58.333333333333336,67.125
140286,College_4,1,3,41,78,97,56,40,42,59.0,67.125
140286,College_4,1,4,44,83,85,49,73,51,64.16666666666667,67.125
140286,College_4,1,5,69,48,73,89,79,46,67.33333333333333,67.125
140286,College_4,1,6,41,64,46,88,50,66,59.166666666666664,67.125
140286,College_4,1,7,94,93,94,78,75,63,82.83333333333333,67.125
140286,College_4,1,8,71,93,70,83,77,80,79.0,67.125
140287,College_4,1,1,89,73,81,42,93,98,79.33333333333333,72.54166666666667
140287,College_4,1,2,79,73,96,55,100,82,80.83333333333333,72.54166666666667
140287,College_4,1,3,100,62,98,43,83,46,72.0,72.54166666666667
140287,College_4,1,4,59,90,90,59,85,63,74.33333333333333,72.54166666666667
140287,College_4,1,5,89,48,42,96,60,62,66.16666666666667,72.54166666666667
140287,College_4,1,6,67,55,58,88,71,45,64.0,72.54166666666667
140287,College_4,1,7,74,59,42,97,80,79,71.83333333333333,72.54166666666667
140287,College_4,1,8,56,73,70,62,93,77,71.83333333333333,72.54166666666667
140288,College_4,1,1,60,76,98,72,64,60,71.66666666666667,62.125
140288,College_4,1,2,53,92,77,67,67,62,69.66666666666667,62.125
140288,College_4,1,3,78,47,61,53,57,48,57.333333333333336,62.125
140288,College_4,1,4,47,61,75,96,65,46,65.0,62.125
140288,College_4,1,5,41,67,52,68,68,66,60.333333333333336,62.125
140288,College_4,1,6,66,43,42,54,54,40,49.833333333333336,62.125
140288,College_4,1,7,54,57,73,40,66,51,56.833333333333336,62.125
140288,College_4,1,8,51,83,77,49,44,94,66.33333333333333,62.125
140289,College_4,1,1,95,91,43,69,66,96,76.66666666666667,69.25
140289,College_4,1,2,75,42,54,52,59,60,57.0,69.25
140289,College_4,1,3,86,41,56,46,91,76,66.0,69.25
140289,College_4,1,4,87,65,91,82,64,66,75.83333333333333,69.25
140289,College_4,1,5,90,44,50,90,92,71,72.83333333333333,69.25
140289,College_4,1,6,40,90,66,99,71,60,71.0,69.25
140289,College_4,1,7,97,93,69,49,76,67,75.16666666666667,69.25
140289,College_4,1,8,49,42,96,42,44,84,59.5,69.25
140290,College_4,1,1,40,82,59,95,96,67,73.16666666666667,70.33333333333333
140290,College_4,1,2,67,81,86,80,98,49,76.83333333333333,70.33333333333333
140290,College_4,1,3,63,69,44,44,98,43,60.166666666666664,70.33333333333333
140290,College_4,1,4,46,51,55,51,54,75,55.333333333333336,70.33333333333333
140290,College_4,1,5,99,96,56,84,85,75,82.5,70.33333333333333
140290,College_4,1,6,83,60,62,64,90,40,66.5,70.33333333333333
140290,College_4,1,7,45,96,57,96,60,89,73.83333333333333,70.33333333333333
140290,College_4,1,8,59,100,86,59,48,94,74.33333333333333,70.33333333333333
140291,College_4,1,1,73,96,72,79,79,65,77.33333333333333,67.8125
140291,College_4,1,2,43,47,78,40,78,61,57.833333333333336,67.8125
140291,College_4,1,3,68,90,42,43,68,92,67.16666666666667,67.8125
140291,College_4,1,4,49,46,83,80,54,98,68.33333333333333,67.8125
140291,College_4,1,5,100,48,71,76,56,78,71.5,67.8125
140291,College_4,1,6,81,40,93,50,65,71,66.66666666666667,67.8125
140291,College_4,1,7,90,56,66,62,59,69,67.0,67.8125
140291,College_4,1,8,64,68,84,76,67,41,66.66666666666667,67.8125
140292,College_4,1,1,73,43,84,88,83,86,76.16666666666667,70.25
140292,College_4,1,2,65,99,50,56,65,80,69.16666666666667,70.25
140292,College_4,1,3,71,65,94,68,64,54,69.33333333333333,70.25
140292,College_4,1,4,52,52,82,50,75,91,67.0,70.25
140292,College_4,1,5,95,83,44,45,47,93,67.83333333333333,70.25
140292,College_4,1,6,83,78,61,70,78,73,73.83333333333333,70.25
140292,College_4,1,7,88,41,64,69,93,51,67.66666666666667,70.25
140292,College_4,1,8,99,42,62,67,56,100,71.0,70.25
140293,College_4,1,1,98,67,85,76,63,51,73.33333333333333,64.5625
140293,College_4,1,2,58,76,42,51,85,73,64.16666666666667,64.5625
140293,College_4,1,3,95,58,95,54,48,92,73.66666666666667,64.5625
140293,College_4,1,4,97,81,62,60,70,70,73.33333333333333,64.5625
140293,College_4,1,5,41,40,100,51,65,42,56.5,64.5625
140293,College_4,1,6,69,76,71,47,42,49,59.0,64.5625
140293,College_4,1,7,92,47,54,80,47,80,66.66666666666667,64.5625
140293,College_4,1,8,54,47,43,57,51,47,49.833333333333336,64.5625
140294,College_4,1,1,78,45,64,55,85,61,64.66666666666667,73.47916666666667
140294,College_4,1,2,89,91,97,40,67,59,73.83333333333333,73.47916666666667
140294,College_4,1,3,99,63,52,94,81,57,74.33333333333333,73.47916666666667
140294,College_4,1,4,65,81,75,85,77,84,77.83333333333333,73.47916666666667
140294,College_4,1,5,87,48,40,78,88,44,64.16666666666667,73.47916666666667
140294,College_4,1,6,93,80,48,83,63,70,72.83333333333333,73.47916666666667
140294,College_4,1,7,90,98,77,56,76,83,80.0,73.47916666666667
140294,College_4,1,8,68,50,96,75,98,94,80.16666666666667,73.47916666666667
140295,College_4,1,1,64,75,50,56,90,47,63.666666666666664,66.58333333333333
140295,College_4,1,2,67,62,94,73,43,72,68.5,66.58333333333333
140295,College_4,1,3,50,92,66,94,71,56,71.5,66.58333333333333
140295,College_4,1,4,99,64,82,41,40,43,61.5,66.58333333333333
140295,College_4,1,5,43,80,40,73,72,86,65.66666666666667,66.58333333333333
140295,College_4,1,6,98,40,40,68,67,93,67.66666666666667,66.58333333333333
140295,College_4,1,7,74,52,50,57,56,42,55.166666666666664,66.58333333333333
140295,College_4,1,8,97,71,90,66,97,53,79.0,66.58333333333333
140296,College_4,1,1,63,63,81,51,69,95,70.33333333333333,67.79166666666667
140296,College_4,1,2,63,68,43,40,81,96,65.16666666666667,67.79166666666667
140296,College_4,1,3,41,70,69,89,67,90,71.0,67.79166666666667
140296,College_4,1,4,55,92,48,46,50,44,55.833333333333336,67.79166666666667
140296,College_4,1,5,75,61,52,41,54,70,58.833333333333336,67.79166666666667
140296,College_4,1,6,70,98,72,92,73,54,76.5,67.79166666666667
140296,College_4,1,7,81,66,77,93,60,52,71.5,67.79166666666667
140296,College_4,1,8,50,57,78,87,94,73,73.16666666666667,67.79166666666667
140297,College_4,1,1,66,94,61,100,41,91,75.5,67.3125
140297,College_4,1,2,65,44,57,41,53,55,52.5,67.3125
140297,College_4,1,3,60,75,57,65,90,45,65.33333333333333,67.3125
140297,College_4,1,4,87,40,47,67,100,52,65.5,67.3125
140297,College_4,1,5,89,49,86,58,98,54,72.33333333333333,67.3125
140297,College_4,1,6,44,90,51,55,43,100,63.833333333333336,67.3125
140297,College_4,1,7,46,67,78,73,95,89,74.66666666666667,67.3125
140297,College_4,1,8,88,61,100,61,44,59,68.83333333333333,67.3125
140298,College_4,1,1,98,63,46,74,86,63,71.66666666666667,68.66666666666667
140298,College_4,1,2,95,76,62,44,53,77,67.83333333333333,68.66666666666667
140298,College_4,1,3,83,96,79,74,90,60,80.33333333333333,68.66666666666667
140298,College_4,1,4,79,95,45,64,79,86,74.66666666666667,68.66666666666667
140298,College_4,1,5,81,69,75,41,40,69,62.5,68.66666666666667
140298,College_4,1,6,96,97,84,56,43,91,77.83333333333333,68.66666666666667
140298,College_4,1,7,56,74,40,43,50,73,56.0,68.66666666666667
140298,College_4,1,8,53,55,95,66,41,41,58.5,68.66666666666667
140299,College_4,1,1,77,49,42,97,60,82,67.83333333333333,65.70833333333333
140299,College_4,1,2,74,76,50,58,60,63,63.5,65.70833333333333
140299,College_4,1,3,42,61,43,89,77,49,60.166666666666664,65.70833333333333
140299,College_4,1,4,85,96,71,84,57,88,80.16666666666667,65.70833333333333
140299,College_4,1,5,63,42,54,85,45,58,57.833333333333336,65.70833333333333
140299,College_4,1,6,50,46,93,56,51,93,64.83333333333333,65.70833333333333
140299,College_4,1,7,62,85,57,42,54,58,59.666666666666664,65.70833333333333
140299,College_4,1,8,58,75,49,77,92,79,71.66666666666667,65.70833333333333
140300,College_4,1,1,99,55,57,62,85,53,68.5,68.9375
140300,College_4,1,2,57,66,43,48,99,71,64.0,68.9375
140300,College_4,1,3,81,62,50,87,67,71,69.66666666666667,68.9375
140300,College_4,1,4,64,41,86,81,72,74,69.66666666666667,68.9375
140300,College_4,1,5,70,71,78,97,48,75,73.16666666666667,68.9375
140300,College_4,1,6,87,50,81,92,90,52,75.33333333333333,68.9375
140300,College_4,1,7,60,100,60,42,76,56,65.66666666666667,68.9375
140300,College_4,1,8,98,58,70,74,52,41,65.5,68.9375
140301,College_4,1,1,61,68,100,84,60,79,75.33333333333333,73.83333333333333
140301,College_4,1,2,98,88,79,52,80,97,82.33333333333333,73.83333333333333
140301,College_4,1,3,100,100,64,81,55,77,79.5,73.83333333333333
140301,College_4,1,4,100,74,64,50,97,54,73.16666666666667,73.83333333333333
140301,College_4,1,5,99,100,74,56,55,70,75.66666666666667,73.83333333333333
140301,College_4,1,6,62,49,61,66,92,77,67.83333333333333,73.83333333333333
140301,College_4,1,7,76,89,99,43,58,73,73.0,73.83333333333333
140301,College_4,1,8,73,79,68,69,42,52,63.833333333333336,73.83333333333333
140302,College_4,1,1,52,60,98,59,53,51,62.166666666666664,69.16666666666667
140302,College_4,1,2,64,65,62,45,43,82,60.166666666666664,69.16666666666667
140302,College_4,1,3,79,89,47,75,86,98,79.0,69.16666666666667
140302,College_4,1,4,53,59,50,72,71,94,66.5,69.16666666666667
140302,College_4,1,5,80,49,42,69,86,93,69.83333333333333,69.16666666666667
140302,College_4,1,6,60,93,54,93,53,96,74.83333333333333,69.16666666666667
140302,College_4,1,7,67,44,77,55,59,57,59.833333333333336,69.16666666666667
140302,College_4,1,8,63,96,55,96,99,77,81.0,69.16666666666667
140303,College_4,1,1,77,80,60,92,49,77,72.5,70.58333333333333
140303,College_4,1,2,65,90,94,68,57,72,74.33333333333333,70.58333333333333
140303,College_4,1,3,65,67,95,60,76,96,76.5,70.58333333333333
140303,College_4,1,4,43,59,83,56,69,97,67.83333333333333,70.58333333333333
140303,College_4,1,5,64,43,94,75,87,50,68.83333333333333,70.58333333333333
140303,College_4,1,6,85,55,91,50,66,59,67.66666666666667,70.58333333333333
140303,College_4,1,7,100,93,67,68,67,57,75.33333333333333,70.58333333333333
140303,College_4,1,8,49,42,44,97,61,77,61.666666666666664,70.58333333333333
140304,College_4,1,1,64,95,85,99,41,41,70.83333333333333,70.79166666666667
140304,College_4,1,2,72,57,81,97,52,61,70.0,70.79166666666667
140304,College_4,1,3,98,63,98,75,82,92,84.66666666666667,70.79166666666667
140304,College_4,1,4,52,45,91,91,48,61,64.66666666666667,70.79166666666667
140304,College_4,1,5,68,40,44,86,73,69,63.333333333333336,70.79166666666667
140304,College_4,1,6,48,51,86,60,95,59,66.5,70.79166666666667
140304,College_4,1,7,88,79,76,92,50,84,78.16666666666667,70.79166666666667
140304,College_4,1,8,62,56,72,63,93,63,68.16666666666667,70.79166666666667
140305,College_4,1,1,78,88,47,45,48,42,58.0,68.0
140305,College_4,1,2,61,61,56,81,52,97,68.0,68.0
140305,College_4,1,3,81,62,77,50,92,75,72.83333333333333,68.0
140305,College_4,1,4,95,58,66,82,76,45,70.33333333333333,68.0
140305,College_4,1,5,67,92,86,66,97,50,76.33333333333333,68.0
140305,College_4,1,6,42,46,77,97,62,84,68.0,68.0
140305,College_4,1,7,44,43,58,80,54,44,53.833333333333336,68.0
140305,College_4,1,8,95,52,59,84,89,81,76.66666666666667,68.0
140306,College_4,1,1,90,83,85,57,40,91,74.33333333333333,71.85416666666667
140306,College_4,1,2,96,88,64,82,91,85,84.33333333333333,71.85416666666667
140306,College_4,1,3,48,97,75,84,80,95,79.83333333333333,71.85416666666667
140306,College_4,1,4,75,66,58,51,98,65,68.83333333333333,71.85416666666667
140306,College_4,1,5,47,100,98,51,57,57,68.33333333333333,71.85416666666667
140306,College_4,1,6,81,81,62,67,64,42,66.16666666666667,71.85416666666667
140306,College_4,1,7,51,71,72,46,51,98,64.83333333333333,71.85416666666667
140306,College_4,1,8,91,81,95,42,45,55,68.16666666666667,71.85416666666667
140307,College_4,1,1,65,66,82,95,74,94,79.33333333333333,68.54166666666667
140307,College_4,1,2,45,61,43,63,87,94,65.5,68.54166666666667
140307,College_4,1,3,64,78,97,67,83,43,72.0,68.54166666666667
140307,College_4,1,4,67,69,86,57,47,81,67.83333333333333,68.54166666666667
140307,College_4,1,5,97,49,80,73,45,73,69.5,68.54166666666667
140307,College_4,1,6,42,56,56,48,62,57,53.5,68.54166666666667
140307,College_4,1,7,68,80,85,80,95,61,78.16666666666667,68.54166666666667
140307,College_4,1,8,82,45,83,49,45,71,62.5,68.54166666666667
140308,College_4,1,1,56,40,64,46,74,71,58.5,62.604166666666664
140308,College_4,1,2,89,75,42,80,47,58,65.16666666666667,62.604166666666664
140308,College_4,1,3,52,91,100,47,99,78,77.83333333333333,62.604166666666664
140308,College_4,1,4,92,40,56,56,44,93,63.5,62.604166666666664
140308,College_4,1,5,56,73,94,61,40,60,64.0,62.604166666666664
140308,College_4,1,6,90,67,98,79,43,41,69.66666666666667,62.604166666666664
140308,College_4,1,7,46,68,46,44,43,58,50.833333333333336,62.604166666666664
140308,College_4,1,8,63,45,44,48,56,52,51.333333333333336,62.604166666666664
140309,College_4,1,1,73,49,57,74,69,79,66.83333333333333,69.95833333333333
140309,College_4,1,2,81,49,95,78,92,61,76.0,69.95833333333333
140309,College_4,1,3,47,75,81,42,85,61,65.16666666666667,69.95833333333333
140309,College_4,1,4,46,55,55,68,56,67,57.833333333333336,69.95833333333333
140309,College_4,1,5,78,81,81,81,73,90,80.66666666666667,69.95833333333333
140309,College_4,1,6,40,75,83,61,79,59,66.16666666666667,69.95833333333333
140309,College_4,1,7,76,47,99,61,95,88,77.66666666666667,69.95833333333333
140309,College_4,1,8,94,59,77,97,43,46,69.33333333333333,69.95833333333333
140310,College_4,1,1,57,91,56,71,76,58,68.16666666666667,72.08333333333333
140310,College_4,1,2,45,73,75,73,60,43,61.5,72.08333333333333
140310,College_4,1,3,99,56,79,46,94,98,78.66666666666667,72.08333333333333
140310,College_4,1,4,86,42,54,96,54,91,70.5,72.08333333333333
140310,College_4,1,5,60,46,73,99,81,78,72.83333333333333,72.08333333333333
140310,College_4,1,6,75,96,41,77,56,41,64.33333333333333,72.08333333333333
140310,College_4,1,7,70,61,75,86,91,98,80.16666666666667,72.08333333333333
140310,College_4,1,8,99,53,80,96,58,97,80.5,72.08333333333333
140311,College_4,1,1,87,56,68,51,87,78,71.16666666666667,71.5
140311,College_4,1,2,71,45,74,94,84,69,72.83333333333333,71.5
140311,College_4,1,3,82,86,81,73,95,85,83.66666666666667,71.5
140311,College_4,1,4,90,45,88,56,51,59,64.83333333333333,71.5
140311,College_4,1,5,84,53,64,90,44,86,70.16666666666667,71.5
140311,College_4,1,6,89,80,59,85,67,73,75.5,71.5
140311,College_4,1,7,52,94,72,58,44,79,66.5,71.5
140311,College_4,1,8,74,51,74,63,76,66,67.33333333333333,71.5
140312,College_4,1,1,51,93,80,77,81,82,77.33333333333333,70.20833333333333
140312,College_4,1,2,76,77,88,98,40,80,76.5,70.20833333333333
140312,College_4,1,3,40,57,52,54,70,90,60.5,70.20833333333333
140312,College_4,1,4,66,96,45,72,43,62,64.0,70.20833333333333
140312,College_4,1,5,61,95,72,87,48,50,68.83333333333333,70.20833333333333
140312,College_4,1,6,87,96,60,94,59,82,79.66666666666667,70.20833333333333
140312,College_4,1,7,87,62,63,68,45,100,70.83333333333333,70.20833333333333
140312,College_4,1,8,50,86,62,96,49,41,64.0,70.20833333333333
140313,College_4,1,1,74,59,53,99,86,91,77.0,68.70833333333333
140313,College_4,1,2,92,77,50,57,76,64,69.33333333333333,68.70833333333333
140313,College_4,1,3,70,98,41,46,81,49,64.16666666666667,68.70833333333333
140313,College_4,1,4,100,86,90,41,55,64,72.66666666666667,68.70833333333333
140313,College_4,1,5,69,54,82,43,66,74,64.66666666666667,68.70833333333333
140313,College_4,1,6,84,96,72,77,45,54,71.33333333333333,68.70833333333333
140313,College_4,1,7,71,60,75,85,47,92,71.66666666666667,68.70833333333333
140313,College_4,1,8,85,40,54,40,46,88,58.833333333333336,68.70833333333333
140314,College_4,1,1,96,55,89,61,41,91,72.16666666666667,72.45833333333333
140314,College_4,1,2,76,93,91,59,92,51,77.0,72.45833333333333
140314,College_4,1,3,47,74,46,71,87,60,64.16666666666667,72.45833333333333
140314,College_4,1,4,57,81,40,55,60,93,64.33333333333333,72.45833333333333
140314,College_4,1,5,99,81,100,87,88,61,86.0,72.45833333333333
140314,College_4,1,6,99,95,47,100,74,60,79.16666666666667,72.45833333333333
140314,College_4,1,7,60,60,93,40,75,91,69.83333333333333,72.45833333333333
140314,College_4,1,8,53,44,68,80,95,62,67.0,72.45833333333333
140315,College_4,1,1,67,40,94,59,89,99,74.66666666666667,74.58333333333333
140315,College_4,1,2,72,88,96,52,88,92,81.33333333333333,74.58333333333333
140315,College_4,1,3,56,92,68,99,90,90,82.5,74.58333333333333
140315,College_4,1,4,82,72,66,48,91,67,71.0,74.58333333333333
140315,College_4,1,5,87,80,100,67,71,96,83.5,74.58333333333333
140315,College_4,1,6,64,97,70,58,43,53,64.16666666666667,74.58333333333333
140315,College_4,1,7,54,54,77,41,47,86,59.833333333333336,74.58333333333333
140315,College_4,1,8,93,75,46,79,99,86,79.66666666666667,74.58333333333333
140316,College_4,1,1,46,52,61,65,99,75,66.33333333333333,69.08333333333333
140316,College_4,1,2,99,90,99,81,49,75,82.16666666666667,69.08333333333333
140316,College_4,1,3,46,42,91,70,86,45,63.333333333333336,69.08333333333333
140316,College_4,1,4,78,51,71,91,98,50,73.16666666666667,69.08333333333333
140316,College_4,1,5,69,67,55,46,57,90,64.0,69.08333333333333
140316,College_4,1,6,91,64,57,61,98,94,77.5,69.08333333333333
140316,College_4,1,7,40,91,95,95,62,76,76.5,69.08333333333333
140316,College_4,1,8,48,43,50,59,44,54,49.666666666666664,69.08333333333333
140317,College_4,1,1,94,89,80,53,67,69,75.33333333333333,72.08333333333333
140317,College_4,1,2,50,65,56,49,42,93,59.166666666666664,72.08333333333333
140317,College_4,1,3,92,91,98,62,93,82,86.33333333333333,72.08333333333333
140317,College_4,1,4,83,46,74,73,69,85,71.66666666666667,72.08333333333333
140317,College_4,1,5,70,79,67,79,79,52,71.0,72.08333333333333
140317,College_4,1,6,88,75,47,90,64,92,76.0,72.08333333333333
140317,College_4,1,7,80,90,58,91,65,51,72.5,72.08333333333333
140317,College_4,1,8,63,98,61,44,58,64,64.66666666666667,72.08333333333333
140318,College_4,1,1,60,80,55,97,93,85,78.33333333333333,71.91666666666667
